waktu,sensor_id,lokasi,co,co2,suhu,kelembaban
2026-06-06 09:35:00,EM001,Bengkel Alat Berat,19.13,783.704,32.459,67.944
2026-06-06 09:40:00,EM001,Bengkel Alat Berat,21.146,844.167,36.681,70.114
2026-06-06 09:45:00,EM001,Bengkel Alat Berat,27.202,911.894,33.225,64.901
2026-06-06 09:50:00,EM001,Bengkel Alat Berat,30.946,1055.422,37.092,68.69
2026-06-06 09:55:00,EM001,Bengkel Alat Berat,33.967,1101.08,35.636,65.469
2026-06-06 10:00:00,EM001,Bengkel Alat Berat,41.096,1096.834,36.058,68.151
2026-06-06 10:05:00,EM001,Bengkel Alat Berat,32.006,1091.16,35.238,65.411
2026-06-06 10:10:00,EM001,Bengkel Alat Berat,28.085,1075.002,36.549,68.362
2026-06-06 10:15:00,EM001,Bengkel Alat Berat,25.095,963.322,33.934,67.095
2026-06-06 10:20:00,EM001,Bengkel Alat Berat,23.895,883.368,33.147,69.498
2026-06-06 10:25:00,EM001,Bengkel Alat Berat,17.973,780.672,33.063,68.756
2026-06-06 10:30:00,EM001,Bengkel Alat Berat,16.6,777.583,34.813,67.879
2026-06-06 10:35:00,EM001,Bengkel Alat Berat,13.697,717.725,33.048,71.198
2026-06-06 10:40:00,EM001,Bengkel Alat Berat,13.23,680.374,34.106,76.587
2026-06-06 10:45:00,EM001,Bengkel Alat Berat,15.89,774.908,34.863,66.833
2026-06-06 10:50:00,EM001,Bengkel Alat Berat,19.118,792.658,33.32,69.747
2026-06-06 10:55:00,EM001,Bengkel Alat Berat,25.615,966.19,35.431,67.77
2026-06-06 11:00:00,EM001,Bengkel Alat Berat,27.501,1032.908,35.537,68.498
2026-06-06 11:05:00,EM001,Bengkel Alat Berat,39.033,1207.067,37.13,64.422
2026-06-06 11:10:00,EM001,Bengkel Alat Berat,41.138,1275.144,35.368,67.321
2026-06-06 11:15:00,EM001,Bengkel Alat Berat,45.642,1300.796,38.562,65.266
2026-06-06 11:20:00,EM001,Bengkel Alat Berat,37.233,1247.433,36.708,68.568
2026-06-06 11:25:00,EM001,Bengkel Alat Berat,33.541,1157.092,36.068,63.476
2026-06-06 11:30:00,EM001,Bengkel Alat Berat,26.415,1024.004,36.989,68.878
2026-06-06 11:35:00,EM001,Bengkel Alat Berat,24.376,927.615,35.854,66.485
2026-06-06 11:40:00,EM001,Bengkel Alat Berat,19.247,817.162,33.869,68.129
2026-06-06 11:45:00,EM001,Bengkel Alat Berat,12.123,634.547,34.438,70.216
2026-06-06 11:50:00,EM001,Bengkel Alat Berat,14.208,695.186,33.64,69.82
2026-06-06 11:55:00,EM001,Bengkel Alat Berat,16.89,817.437,36.306,72.007
2026-06-06 12:00:00,EM001,Bengkel Alat Berat,20.979,847.69,36.373,67.677
2026-06-06 12:05:00,EM001,Bengkel Alat Berat,23.926,843.681,36.781,74.699
2026-06-06 12:10:00,EM001,Bengkel Alat Berat,22.07,796.05,35.852,66.505
2026-06-06 12:15:00,EM001,Bengkel Alat Berat,19.469,850.802,35.154,68.633
2026-06-06 12:20:00,EM001,Bengkel Alat Berat,17.532,793.976,33.935,66.894
2026-06-06 12:25:00,EM001,Bengkel Alat Berat,15.787,760.188,33.956,66.986
2026-06-06 12:30:00,EM001,Bengkel Alat Berat,15.593,641.122,33.393,70.214
2026-06-06 12:35:00,EM001,Bengkel Alat Berat,17.101,777.075,35.846,68.977
2026-06-06 12:40:00,EM001,Bengkel Alat Berat,20.469,816.345,32.324,75.322
2026-06-06 12:45:00,EM001,Bengkel Alat Berat,21.676,894.766,35.546,69.761
2026-06-06 12:50:00,EM001,Bengkel Alat Berat,26.466,981.436,33.191,67.821
2026-06-06 12:55:00,EM001,Bengkel Alat Berat,30.301,992.366,36.414,69.888
2026-06-06 13:00:00,EM001,Bengkel Alat Berat,34.519,1134.35,36.172,63.643
2026-06-06 13:05:00,EM001,Bengkel Alat Berat,37.608,1165.864,35.386,66.114
2026-06-06 13:10:00,EM001,Bengkel Alat Berat,34.319,1048.739,33.622,67.121
2026-06-06 13:15:00,EM001,Bengkel Alat Berat,29.022,1062.686,36.712,63.594
2026-06-06 13:20:00,EM001,Bengkel Alat Berat,24.532,1024.298,35.695,66.86
2026-06-06 13:25:00,EM001,Bengkel Alat Berat,21.178,862.032,33.143,71.438
2026-06-06 13:30:00,EM001,Bengkel Alat Berat,18.41,855.868,33.947,67.079
2026-06-06 13:35:00,EM001,Bengkel Alat Berat,15.727,680.225,33.935,70.517
2026-06-06 13:40:00,EM001,Bengkel Alat Berat,14.462,656.429,35.475,74.363
2026-06-06 13:45:00,EM001,Bengkel Alat Berat,13.651,688.545,35.171,67.763
2026-06-06 13:50:00,EM001,Bengkel Alat Berat,16.456,717.174,31.847,67.807
2026-06-06 13:55:00,EM001,Bengkel Alat Berat,20.004,792.963,35.019,64.937
2026-06-06 14:00:00,EM001,Bengkel Alat Berat,22.873,970.504,36.265,66.104
2026-06-06 14:05:00,EM001,Bengkel Alat Berat,29.996,1072.004,36.095,68.403
2026-06-06 14:10:00,EM001,Bengkel Alat Berat,37.577,1116.387,36.045,66.952
2026-06-06 14:15:00,EM001,Bengkel Alat Berat,41.542,1260.042,36.606,66.091
2026-06-06 14:20:00,EM001,Bengkel Alat Berat,43.113,1403.618,35.363,64.433
2026-06-06 14:25:00,EM001,Bengkel Alat Berat,39.528,1267.905,33.223,68.352
2026-06-06 14:30:00,EM001,Bengkel Alat Berat,33.079,1174.654,35.115,66.869
2026-06-06 14:35:00,EM001,Bengkel Alat Berat,30.143,969.128,37.049,68.106
2026-06-06 14:40:00,EM001,Bengkel Alat Berat,23.382,892.491,36.084,67.108
2026-06-06 14:45:00,EM001,Bengkel Alat Berat,17.291,779.566,34.537,69.382
2026-06-06 14:50:00,EM001,Bengkel Alat Berat,12.341,715.489,32.192,70.857
2026-06-06 14:55:00,EM001,Bengkel Alat Berat,13.196,767.663,34.414,73.382
2026-06-06 15:00:00,EM001,Bengkel Alat Berat,16.089,759.964,35.101,70.282
2026-06-06 15:05:00,EM001,Bengkel Alat Berat,21.904,895.828,33.482,67.138
2026-06-06 15:10:00,EM001,Bengkel Alat Berat,23.157,968.466,36.668,68.626
2026-06-06 15:15:00,EM001,Bengkel Alat Berat,22.032,841.584,36.246,67.951
2026-06-06 15:20:00,EM001,Bengkel Alat Berat,19.792,850.212,34.538,69.342
2026-06-06 15:25:00,EM001,Bengkel Alat Berat,18.008,815.133,36.772,71.639
2026-06-06 15:30:00,EM001,Bengkel Alat Berat,16.514,744.004,33.232,72.857
2026-06-06 15:35:00,EM001,Bengkel Alat Berat,15.103,679.028,33.554,71.761
2026-06-06 15:40:00,EM001,Bengkel Alat Berat,16.653,805.045,34.958,74.9
2026-06-06 15:45:00,EM001,Bengkel Alat Berat,20.211,812.637,33.4,70.033
2026-06-06 15:50:00,EM001,Bengkel Alat Berat,23.012,831.878,34.245,68.108
2026-06-06 15:55:00,EM001,Bengkel Alat Berat,27.447,967.531,34.577,69.275
2026-06-06 16:00:00,EM001,Bengkel Alat Berat,30.774,902.92,35.106,69.892
2026-06-06 16:05:00,EM001,Bengkel Alat Berat,32.645,1104.958,38.389,63.992
2026-06-06 16:10:00,EM001,Bengkel Alat Berat,38.003,1118.45,38.769,64.783
2026-06-06 16:15:00,EM001,Bengkel Alat Berat,34.063,1180.673,36.953,63.688
2026-06-06 16:20:00,EM001,Bengkel Alat Berat,29.223,1070.787,34.711,61.326
2026-06-06 16:25:00,EM001,Bengkel Alat Berat,25.945,903.16,37.476,68.481
2026-06-06 16:30:00,EM001,Bengkel Alat Berat,21.203,855.408,32.17,65.965
2026-06-06 16:35:00,EM001,Bengkel Alat Berat,19.772,893.203,35.502,69.742
2026-06-06 16:40:00,EM001,Bengkel Alat Berat,15.724,730.923,36.91,70.464
2026-06-06 16:45:00,EM001,Bengkel Alat Berat,15.185,749.576,31.539,70.082
2026-06-06 16:50:00,EM001,Bengkel Alat Berat,12.652,687.796,33.718,80.629
2026-06-06 16:55:00,EM001,Bengkel Alat Berat,15.311,746.778,34.941,70.996
2026-06-06 17:00:00,EM001,Bengkel Alat Berat,20.088,785.73,34.647,71.432
2026-06-06 17:05:00,EM001,Bengkel Alat Berat,25.328,940.983,36.978,71.586
2026-06-06 17:10:00,EM001,Bengkel Alat Berat,30.086,981.724,34.648,67.403
2026-06-06 17:15:00,EM001,Bengkel Alat Berat,36.363,1127.997,34.653,63.816
2026-06-06 17:20:00,EM001,Bengkel Alat Berat,39.226,1267.971,34.354,63.359
2026-06-06 17:25:00,EM001,Bengkel Alat Berat,44.291,1287.326,37.359,66.925
2026-06-06 17:30:00,EM001,Bengkel Alat Berat,39.121,1228.149,37.08,64.115
2026-06-06 17:35:00,EM001,Bengkel Alat Berat,32.935,1173.603,37.066,68.612
2026-06-06 17:40:00,EM001,Bengkel Alat Berat,29.037,902.491,37.212,69.066
2026-06-06 17:45:00,EM001,Bengkel Alat Berat,23.93,903.783,34.968,68.24
2026-06-06 17:50:00,EM001,Bengkel Alat Berat,18.264,790.024,35.594,65.558
2026-06-06 17:55:00,EM001,Bengkel Alat Berat,11.74,735.619,32.661,72.303
2026-06-06 18:00:00,EM001,Bengkel Alat Berat,13.506,719.538,32.999,71.465
2026-06-06 18:05:00,EM001,Bengkel Alat Berat,17.577,738.758,35.485,73.335
2026-06-06 18:10:00,EM001,Bengkel Alat Berat,21.886,824.61,39.312,72.953
2026-06-06 18:15:00,EM001,Bengkel Alat Berat,24.312,878.116,35.063,72.937
2026-06-06 18:20:00,EM001,Bengkel Alat Berat,23.504,921.446,36.099,65.534
2026-06-06 18:25:00,EM001,Bengkel Alat Berat,20.39,788.785,32.729,70.67
2026-06-06 18:30:00,EM001,Bengkel Alat Berat,18.377,818.547,35.186,71.488
2026-06-06 18:35:00,EM001,Bengkel Alat Berat,15.37,746.851,32.138,65.31
2026-06-06 18:40:00,EM001,Bengkel Alat Berat,15.444,698.31,35.187,75.192
2026-06-06 18:45:00,EM001,Bengkel Alat Berat,16.579,777.945,33.393,65.758
2026-06-06 18:50:00,EM001,Bengkel Alat Berat,20.099,794.744,34.089,75.531
2026-06-06 18:55:00,EM001,Bengkel Alat Berat,21.596,893.477,33.607,71.507
2026-06-06 19:00:00,EM001,Bengkel Alat Berat,27.322,964.415,34.062,65.918
2026-06-06 19:05:00,EM001,Bengkel Alat Berat,32.15,1092.249,36.488,64.595
2026-06-06 19:10:00,EM001,Bengkel Alat Berat,35.475,1206.809,36.248,69.859
2026-06-06 19:15:00,EM001,Bengkel Alat Berat,36.875,1178.014,37.302,66.033
2026-06-06 19:20:00,EM001,Bengkel Alat Berat,32.958,1083.734,37.423,69.146
2026-06-06 19:25:00,EM001,Bengkel Alat Berat,31.815,1125.765,35.792,66.166
2026-06-06 19:30:00,EM001,Bengkel Alat Berat,27.405,987.382,33.817,65.189
2026-06-06 19:35:00,EM001,Bengkel Alat Berat,22.433,873.76,34.763,71.96
2026-06-06 19:40:00,EM001,Bengkel Alat Berat,19.577,863.62,31.834,70.71
2026-06-06 19:45:00,EM001,Bengkel Alat Berat,16.445,713.592,33.207,68.613
2026-06-06 19:50:00,EM001,Bengkel Alat Berat,14.012,756.231,36.643,69.655
2026-06-06 19:55:00,EM001,Bengkel Alat Berat,13.274,705.423,34.324,73.149
2026-06-06 20:00:00,EM001,Bengkel Alat Berat,16.194,789.952,35.604,67.989
2026-06-06 20:05:00,EM001,Bengkel Alat Berat,20.637,849.27,34.935,73.168
2026-06-06 20:10:00,EM001,Bengkel Alat Berat,25.188,927.377,35.17,63.43
2026-06-06 20:15:00,EM001,Bengkel Alat Berat,29.904,1002.468,33.815,71.901
2026-06-06 20:20:00,EM001,Bengkel Alat Berat,36.726,1148.628,35.187,67.794
2026-06-06 20:25:00,EM001,Bengkel Alat Berat,43.666,1237.659,36.493,68.292
2026-06-06 20:30:00,EM001,Bengkel Alat Berat,41.515,1356.868,36.168,64.652
2026-06-06 20:35:00,EM001,Bengkel Alat Berat,39.197,1256.881,39.093,65.145
2026-06-06 20:40:00,EM001,Bengkel Alat Berat,34.397,1209.365,35.012,71.863
2026-06-06 20:45:00,EM001,Bengkel Alat Berat,28.006,1049.85,36.359,68.835
2026-06-06 20:50:00,EM001,Bengkel Alat Berat,22.94,867.784,35.006,71.477
2026-06-06 20:55:00,EM001,Bengkel Alat Berat,17.991,789.868,34.055,72.779
2026-06-06 21:00:00,EM001,Bengkel Alat Berat,12.588,661.854,32.604,74.108
2026-06-06 21:05:00,EM001,Bengkel Alat Berat,14.855,742.546,32.297,71.239
2026-06-06 21:10:00,EM001,Bengkel Alat Berat,16.367,751.868,36.608,66.96
2026-06-06 21:15:00,EM001,Bengkel Alat Berat,19.64,792.823,35.2,71.738
2026-06-06 21:20:00,EM001,Bengkel Alat Berat,24.42,952.795,32.718,72.28
2026-06-06 21:25:00,EM001,Bengkel Alat Berat,21.725,895.456,33.147,69.014
2026-06-06 21:30:00,EM001,Bengkel Alat Berat,20.189,868.371,32.593,70.086
2026-06-06 21:35:00,EM001,Bengkel Alat Berat,17.219,805.974,35.573,73.604
2026-06-06 21:40:00,EM001,Bengkel Alat Berat,15.658,777.817,36.062,66.333
2026-06-06 21:45:00,EM001,Bengkel Alat Berat,15.367,747.605,33.648,68.513
2026-06-06 21:50:00,EM001,Bengkel Alat Berat,17.641,723.535,34.055,70.886
2026-06-06 21:55:00,EM001,Bengkel Alat Berat,20.572,789.697,33.75,70.277
2026-06-06 22:00:00,EM001,Bengkel Alat Berat,23.926,960.518,32.89,69.87
2026-06-06 22:05:00,EM001,Bengkel Alat Berat,25.827,988.715,34.071,66.165
2026-06-06 22:10:00,EM001,Bengkel Alat Berat,30.269,1016.891,36.263,68.296
2026-06-06 22:15:00,EM001,Bengkel Alat Berat,34.992,1041.485,37.151,65.86
2026-06-06 22:20:00,EM001,Bengkel Alat Berat,39.766,1146.595,34.067,64.912
2026-06-06 22:25:00,EM001,Bengkel Alat Berat,35.762,1127.21,35.712,63.702
2026-06-06 22:30:00,EM001,Bengkel Alat Berat,32.109,1006.757,34.567,68.528
2026-06-06 22:35:00,EM001,Bengkel Alat Berat,24.07,1008.944,36.079,70.446
2026-06-06 22:40:00,EM001,Bengkel Alat Berat,22.491,874.328,33.32,68.613
2026-06-06 22:45:00,EM001,Bengkel Alat Berat,18.259,835.946,35.613,74.135
2026-06-06 22:50:00,EM001,Bengkel Alat Berat,16.238,788.107,33.695,69.642
2026-06-06 22:55:00,EM001,Bengkel Alat Berat,14.265,699.024,34.265,68.944
2026-06-06 23:00:00,EM001,Bengkel Alat Berat,12.542,707.537,34.999,69.161
2026-06-06 23:05:00,EM001,Bengkel Alat Berat,16.429,724.231,34.123,75.024
2026-06-06 23:10:00,EM001,Bengkel Alat Berat,20.646,846.105,37.134,68.029
2026-06-06 23:15:00,EM001,Bengkel Alat Berat,24.014,893.426,34.644,62.501
2026-06-06 23:20:00,EM001,Bengkel Alat Berat,29.751,1007.564,36.613,68.959
2026-06-06 23:25:00,EM001,Bengkel Alat Berat,35.135,1177.138,37.041,64.94
2026-06-06 23:30:00,EM001,Bengkel Alat Berat,41.172,1166.061,34.908,64.04
2026-06-06 23:35:00,EM001,Bengkel Alat Berat,45.133,1308.571,36.044,61.814
2026-06-06 23:40:00,EM001,Bengkel Alat Berat,40.274,1271.286,36.884,66.033
2026-06-06 23:45:00,EM001,Bengkel Alat Berat,31.904,1092.226,35.217,65.919
2026-06-06 23:50:00,EM001,Bengkel Alat Berat,28.084,1035.881,36.447,65.314
2026-06-06 23:55:00,EM001,Bengkel Alat Berat,23.624,912.795,33.775,71.343
2026-06-07 00:00:00,EM001,Bengkel Alat Berat,17.885,754.881,35.026,70.607
2026-06-07 00:05:00,EM001,Bengkel Alat Berat,11.891,678.981,32.536,74.782
2026-06-07 00:10:00,EM001,Bengkel Alat Berat,13.976,714.727,34.486,68.675
2026-06-07 00:15:00,EM001,Bengkel Alat Berat,16.392,692.818,35.177,67.557
2026-06-07 00:20:00,EM001,Bengkel Alat Berat,21.111,832.168,35.638,66.629
2026-06-07 00:25:00,EM001,Bengkel Alat Berat,23.937,970.798,37.614,71.725
2026-06-07 00:30:00,EM001,Bengkel Alat Berat,22.297,835.022,36.006,68.564
2026-06-07 00:35:00,EM001,Bengkel Alat Berat,20.448,808.99,34.559,70.46
2026-06-07 00:40:00,EM001,Bengkel Alat Berat,18.177,805.602,33.701,66.239
2026-06-07 00:45:00,EM001,Bengkel Alat Berat,17.04,824.678,34.812,67.24
2026-06-07 00:50:00,EM001,Bengkel Alat Berat,14.536,734.663,35.824,68.507
2026-06-07 00:55:00,EM001,Bengkel Alat Berat,16.915,765.956,35.486,70.024
2026-06-07 01:00:00,EM001,Bengkel Alat Berat,18.749,830.127,36.261,69.769
2026-06-07 01:05:00,EM001,Bengkel Alat Berat,23.373,863.298,33.816,71.833
2026-06-07 01:10:00,EM001,Bengkel Alat Berat,27.418,968.634,37.527,65.131
2026-06-07 01:15:00,EM001,Bengkel Alat Berat,30.315,1026.444,34.992,69.099
2026-06-07 01:20:00,EM001,Bengkel Alat Berat,34.738,1056.329,36.195,66.45
2026-06-07 01:25:00,EM001,Bengkel Alat Berat,39.421,1198.556,37.071,65.833
2026-06-07 01:30:00,EM001,Bengkel Alat Berat,33.744,1087.913,36.416,65.121
2026-06-07 01:35:00,EM001,Bengkel Alat Berat,32.028,1106.372,36.501,68.014
